XY
	CURVE (1mkcl-5mmolar18btmapaq-nitrogen-rde-1200mvpers-50mvpers.DTA)
1.620e-001	-1.397e-007
1.619e-001	-6.637e-008
1.618e-001	1.095e-007
1.617e-001	-1.151e-007
1.616e-001	-9.262e-008
1.615e-001	2.154e-008
1.614e-001	-1.655e-007
1.613e-001	-2.179e-008
1.612e-001	7.112e-008
1.611e-001	-1.418e-007
1.610e-001	-1.426e-007
1.609e-001	-6.373e-009
1.608e-001	-9.803e-008
1.607e-001	9.876e-009
1.606e-001	-6.220e-008
1.605e-001	-5.387e-008
1.604e-001	-1.326e-007
1.603e-001	-1.147e-007
1.602e-001	-7.720e-008
1.601e-001	-1.459e-007
1.600e-001	1.904e-008
1.599e-001	-2.595e-008
1.598e-001	1.107e-007
1.597e-001	-2.684e-007
1.596e-001	-8.456e-009
1.595e-001	-6.012e-008
1.594e-001	-1.218e-007
1.593e-001	-5.387e-008
1.592e-001	-1.239e-007
1.591e-001	2.029e-008
1.590e-001	-1.214e-007
1.589e-001	-1.734e-007
1.588e-001	-1.055e-007
1.587e-001	1.654e-008
1.586e-001	-3.762e-008
1.585e-001	1.543e-009
1.584e-001	-1.039e-007
1.583e-001	1.960e-009
1.582e-001	-4.220e-008
1.581e-001	-9.012e-008
1.580e-001	2.793e-009
1.579e-001	1.286e-007
1.578e-001	-1.543e-007
1.577e-001	-1.439e-007
1.576e-001	6.362e-008
1.575e-001	-7.220e-008
1.574e-001	6.445e-008
1.573e-001	5.404e-008
1.572e-001	4.043e-009
1.571e-001	-7.928e-008
1.570e-001	3.487e-008
1.569e-001	6.154e-008
1.568e-001	-1.080e-007
1.567e-001	-1.705e-007
1.566e-001	-1.005e-007
1.565e-001	1.040e-007
1.564e-001	-1.014e-007
1.563e-001	-1.401e-007
1.562e-001	9.320e-008
1.561e-001	-1.005e-007
1.560e-001	2.779e-008
1.559e-001	-1.554e-008
1.558e-001	-5.554e-008
1.557e-001	-7.678e-008
1.556e-001	7.195e-008
1.555e-001	-1.372e-007
1.554e-001	-2.929e-008
1.553e-001	-9.303e-008
1.552e-001	7.099e-010
1.551e-001	6.543e-009
1.550e-001	-1.693e-007
1.549e-001	-6.678e-008
1.548e-001	-4.470e-008
1.547e-001	1.353e-007
1.546e-001	-1.084e-007
1.545e-001	-9.720e-008
1.544e-001	-5.220e-008
1.543e-001	-3.137e-008
1.542e-001	-1.401e-007
1.541e-001	-1.859e-007
1.540e-001	-6.304e-008
1.539e-001	-2.789e-007
1.538e-001	-1.493e-007
1.537e-001	-1.137e-008
1.536e-001	2.737e-008
1.535e-001	-1.509e-007
1.534e-001	-7.012e-008
1.533e-001	-1.084e-007
1.532e-001	-3.595e-008
1.531e-001	-1.651e-007
1.530e-001	-7.845e-008
1.529e-001	-5.929e-008
1.528e-001	-8.387e-008
1.527e-001	-1.693e-007
1.526e-001	-4.595e-008
1.525e-001	2.904e-008
1.524e-001	-9.262e-008
1.523e-001	-4.595e-008
1.522e-001	-8.303e-008
1.521e-001	-1.430e-007
1.520e-001	-6.637e-008
1.519e-001	-1.322e-007
1.518e-001	4.071e-008
1.517e-001	-8.553e-008
1.516e-001	-3.679e-008
1.515e-001	9.820e-008
1.514e-001	-1.980e-007
1.513e-001	-3.887e-008
1.512e-001	-8.262e-008
1.511e-001	-3.054e-008
1.510e-001	1.615e-007
1.509e-001	6.737e-008
1.508e-001	-1.176e-007
1.507e-001	-1.022e-007
1.506e-001	-1.789e-007
1.505e-001	-1.064e-007
1.504e-001	-3.887e-008
1.503e-001	-2.509e-007
1.502e-001	5.029e-008
1.501e-001	-2.221e-008
1.500e-001	-9.803e-008
1.499e-001	8.612e-008
1.498e-001	-4.304e-008
1.497e-001	-3.054e-008
1.496e-001	-3.345e-008
1.495e-001	-6.595e-008
1.494e-001	1.369e-007
1.493e-001	7.070e-008
1.492e-001	4.404e-008
1.491e-001	1.082e-007
1.490e-001	-8.637e-008
1.489e-001	1.029e-008
1.488e-001	-1.584e-007
1.487e-001	1.863e-008
1.486e-001	1.303e-007
1.485e-001	-2.255e-007
1.484e-001	-4.095e-008
1.483e-001	-4.637e-008
1.482e-001	4.696e-008
1.481e-001	-1.014e-007
1.480e-001	-1.143e-007
1.479e-001	4.446e-008
1.478e-001	-2.005e-007
1.477e-001	3.154e-008
1.476e-001	-1.122e-007
1.475e-001	-6.179e-008
1.474e-001	2.932e-010
1.473e-001	1.238e-008
1.472e-001	-1.251e-007
1.471e-001	-1.276e-007
1.470e-001	-6.387e-008
1.469e-001	-1.389e-007
1.468e-001	-2.264e-007
1.467e-001	-3.095e-008
1.466e-001	-8.762e-008
1.465e-001	-6.637e-008
1.464e-001	3.737e-008
1.463e-001	-7.178e-008
1.462e-001	1.946e-008
1.461e-001	-9.178e-008
1.460e-001	-1.309e-007
1.459e-001	-3.720e-008
1.458e-001	2.946e-008
1.457e-001	1.215e-007
1.456e-001	-1.051e-007
1.455e-001	-6.345e-008
1.454e-001	-1.064e-007
1.453e-001	-2.651e-007
1.452e-001	-1.414e-007
1.451e-001	-7.678e-008
1.450e-001	-4.929e-008
1.449e-001	-1.164e-007
1.448e-001	-2.929e-008
1.447e-001	-1.022e-007
1.446e-001	7.112e-008
1.445e-001	-5.304e-008
1.444e-001	-1.234e-010
1.443e-001	1.654e-008
1.442e-001	-9.762e-008
1.441e-001	-1.221e-008
1.440e-001	-1.314e-007
1.439e-001	-9.387e-008
1.438e-001	-7.220e-008
1.437e-001	1.154e-008
1.436e-001	-3.220e-008
1.435e-001	-2.345e-008
1.434e-001	-4.054e-008
1.433e-001	-1.259e-007
1.432e-001	-2.207e-009
1.431e-001	-9.303e-008
1.430e-001	-2.554e-008
1.429e-001	-1.293e-007
1.428e-001	2.821e-008
1.427e-001	3.696e-008
1.426e-001	-2.189e-007
1.425e-001	-4.429e-008
1.424e-001	7.320e-008
1.423e-001	-9.637e-008
1.422e-001	8.626e-009
1.421e-001	-2.929e-008
1.420e-001	-2.387e-008
1.419e-001	2.862e-008
1.418e-001	-1.701e-007
1.417e-001	-1.051e-007
1.416e-001	-1.721e-008
1.415e-001	5.279e-008
1.414e-001	-8.595e-008
1.413e-001	-9.178e-008
1.412e-001	-1.618e-007
1.411e-001	-6.970e-008
1.410e-001	-1.262e-008
1.409e-001	9.043e-009
1.408e-001	-8.095e-008
1.407e-001	-4.095e-008
1.406e-001	6.404e-008
1.405e-001	-1.389e-007
1.404e-001	-3.012e-008
1.403e-001	-8.178e-008
1.402e-001	-1.012e-008
1.401e-001	-1.221e-008
1.400e-001	1.543e-009
1.399e-001	1.238e-008
1.398e-001	-4.012e-008
1.397e-001	1.960e-009
1.396e-001	-1.512e-008
1.395e-001	-8.053e-008
1.394e-001	6.404e-008
1.393e-001	-8.456e-009
1.392e-001	-1.393e-007
1.391e-001	-5.220e-008
1.390e-001	2.236e-007
1.389e-001	9.459e-009
1.388e-001	-5.429e-008
1.387e-001	-9.428e-008
1.386e-001	1.779e-008
1.385e-001	-1.009e-007
1.384e-001	-7.623e-009
1.383e-001	-2.637e-008
1.382e-001	1.696e-008
1.381e-001	-1.314e-007
1.380e-001	-4.095e-008
1.379e-001	3.210e-009
1.378e-001	-7.845e-008
1.377e-001	-1.939e-007
1.376e-001	-1.679e-008
1.375e-001	-4.929e-008
1.374e-001	-9.887e-008
1.373e-001	6.320e-008
1.372e-001	-2.012e-008
1.371e-001	-6.304e-008
1.370e-001	-2.637e-008
1.369e-001	-1.339e-007
1.368e-001	-1.097e-007
1.367e-001	-9.762e-008
1.366e-001	-4.554e-008
1.365e-001	-1.201e-007
1.364e-001	5.946e-008
1.363e-001	-4.137e-008
1.362e-001	2.696e-008
1.361e-001	9.876e-009
1.360e-001	-6.720e-008
1.359e-001	-2.387e-008
1.358e-001	-1.971e-008
1.357e-001	-1.214e-007
1.356e-001	-1.497e-007
1.355e-001	-1.251e-007
1.354e-001	-6.179e-008
1.353e-001	-1.630e-007
1.352e-001	-7.970e-008
1.351e-001	-6.373e-009
1.350e-001	-4.179e-008
1.349e-001	7.779e-008
1.348e-001	4.112e-008
1.347e-001	-1.926e-007
1.346e-001	-9.845e-008
1.345e-001	1.196e-008
1.344e-001	-1.039e-007
1.343e-001	9.612e-008
1.342e-001	-1.414e-007
1.341e-001	-3.429e-008
1.340e-001	-2.429e-008
1.339e-001	8.209e-009
1.338e-001	-1.301e-007
1.337e-001	2.404e-008
1.336e-001	-3.873e-009
1.335e-001	-1.276e-007
1.334e-001	1.821e-008
1.333e-001	-8.387e-008
1.332e-001	-1.022e-007
1.331e-001	-7.887e-008
1.330e-001	-1.034e-007
1.329e-001	8.529e-008
1.328e-001	-9.470e-008
1.327e-001	-1.572e-007
1.326e-001	1.863e-008
1.325e-001	1.449e-007
1.324e-001	-1.209e-007
1.323e-001	3.612e-008
1.322e-001	-6.137e-008
1.321e-001	-1.793e-007
1.320e-001	-4.290e-009
1.319e-001	-1.114e-007
1.318e-001	-4.804e-008
1.317e-001	1.696e-008
1.316e-001	-1.159e-007
1.315e-001	-1.497e-007
1.314e-001	-1.512e-008
1.313e-001	-1.309e-007
1.312e-001	-1.889e-007
1.311e-001	-4.262e-008
1.310e-001	-1.701e-007
1.309e-001	-1.376e-007
1.308e-001	-1.218e-007
1.307e-001	8.654e-008
1.306e-001	2.446e-008
1.305e-001	-1.409e-007
1.304e-001	-1.051e-007
1.303e-001	-1.784e-007
1.302e-001	-8.456e-009
1.301e-001	-1.022e-007
1.300e-001	-1.130e-007
1.299e-001	1.136e-007
1.298e-001	-5.512e-008
1.297e-001	-1.268e-007
1.296e-001	-1.155e-007
1.295e-001	-1.718e-007
1.294e-001	-1.934e-007
1.293e-001	2.362e-008
1.292e-001	-1.030e-007
1.291e-001	6.543e-009
1.290e-001	-2.955e-007
1.289e-001	-7.678e-008
1.288e-001	-1.804e-008
1.287e-001	-1.887e-008
1.286e-001	4.571e-008
1.285e-001	1.399e-007
1.284e-001	-5.345e-008
1.283e-001	-1.130e-007
1.282e-001	-4.804e-008
1.281e-001	-6.553e-008
1.280e-001	-1.012e-008
1.279e-001	-1.768e-007
1.278e-001	-7.053e-008
1.277e-001	6.126e-009
1.276e-001	5.709e-009
1.275e-001	-9.762e-008
1.274e-001	-1.122e-007
1.273e-001	-1.512e-008
1.272e-001	-1.293e-007
1.271e-001	-5.470e-008
1.270e-001	-1.909e-007
1.269e-001	8.154e-008
1.268e-001	-5.262e-008
1.267e-001	-4.429e-008
1.266e-001	-3.595e-008
1.265e-001	1.779e-008
1.264e-001	4.043e-009
1.263e-001	-2.705e-007
1.262e-001	7.070e-008
1.261e-001	-1.596e-008
1.260e-001	-1.289e-007
1.259e-001	-4.706e-009
1.258e-001	-3.429e-008
1.257e-001	-8.845e-008
1.256e-001	-1.472e-007
1.255e-001	-6.262e-008
1.254e-001	-4.554e-008
1.253e-001	-6.553e-008
1.252e-001	4.904e-008
1.251e-001	-4.387e-008
1.250e-001	-1.143e-007
1.249e-001	-2.207e-009
1.248e-001	-6.220e-008
1.247e-001	-4.845e-008
1.246e-001	-2.304e-008
1.245e-001	-6.928e-008
1.244e-001	1.126e-009
1.243e-001	3.987e-008
1.242e-001	-2.304e-008
1.241e-001	-5.387e-008
1.240e-001	1.490e-007
1.239e-001	4.029e-008
1.238e-001	-9.289e-009
1.237e-001	-3.512e-008
1.236e-001	-7.970e-008
1.235e-001	-1.096e-008
1.234e-001	-2.009e-007
1.233e-001	-1.901e-007
1.232e-001	3.029e-008
1.231e-001	-8.887e-008
1.230e-001	-2.304e-008
1.229e-001	-1.262e-008
1.228e-001	-1.784e-007
1.227e-001	6.543e-009
1.226e-001	-2.164e-007
1.225e-001	-3.387e-008
1.224e-001	2.404e-008
1.223e-001	-2.655e-007
1.222e-001	-4.706e-009
1.221e-001	-7.637e-008
1.220e-001	-1.368e-007
1.219e-001	-1.501e-007
1.218e-001	-1.126e-007
1.217e-001	-1.068e-007
1.216e-001	-6.790e-009
1.215e-001	-3.345e-008
1.214e-001	-9.512e-008
1.213e-001	-3.512e-008
1.212e-001	-3.012e-008
1.211e-001	-3.595e-008
1.210e-001	7.070e-008
1.209e-001	-8.887e-008
1.208e-001	-1.601e-007
1.207e-001	-1.455e-007
1.206e-001	-1.568e-007
1.205e-001	-5.012e-008
1.204e-001	-3.970e-008
1.203e-001	-9.678e-008
1.203e-001	7.862e-008
1.201e-001	5.946e-008
1.200e-001	-2.720e-008
1.199e-001	6.959e-009
1.198e-001	3.821e-008
1.197e-001	-2.970e-008
1.196e-001	2.946e-008
1.195e-001	-3.040e-009
1.194e-001	-1.276e-007
1.193e-001	-1.393e-007
1.192e-001	6.543e-009
1.191e-001	-1.364e-007
1.190e-001	4.071e-008
1.189e-001	-1.189e-007
1.188e-001	1.103e-007
1.187e-001	-1.559e-007
1.186e-001	-1.305e-007
1.185e-001	-1.143e-007
1.184e-001	-1.064e-007
1.183e-001	-1.047e-007
1.182e-001	-2.264e-007
1.181e-001	-1.672e-007
1.180e-001	-4.179e-008
1.179e-001	2.279e-008
1.178e-001	-3.762e-008
1.177e-001	-2.130e-007
1.176e-001	2.654e-008
1.175e-001	-5.387e-008
1.174e-001	-1.221e-008
1.173e-001	-6.803e-008
1.172e-001	-6.428e-008
1.171e-001	-1.526e-007
1.170e-001	-6.678e-008
1.169e-001	-1.209e-007
1.168e-001	3.446e-008
1.167e-001	-1.222e-007
1.166e-001	-2.234e-007
1.165e-001	-6.387e-008
1.164e-001	-1.476e-007
1.163e-001	-1.222e-007
1.162e-001	-1.339e-007
1.161e-001	6.779e-008
1.160e-001	-4.179e-008
1.159e-001	-5.887e-008
1.158e-001	9.195e-008
1.157e-001	7.793e-009
1.156e-001	-3.804e-008
1.155e-001	-8.095e-008
1.154e-001	-1.234e-007
1.153e-001	-2.114e-007
1.152e-001	3.612e-008
1.151e-001	-2.804e-008
1.150e-001	2.737e-008
1.149e-001	-5.345e-008
1.148e-001	-1.471e-008
1.147e-001	-1.076e-007
1.146e-001	1.960e-009
1.145e-001	-5.054e-008
1.144e-001	-1.539e-007
1.143e-001	-7.262e-008
1.142e-001	-5.054e-008
1.141e-001	-2.012e-008
1.140e-001	-2.180e-007
1.139e-001	1.543e-009
1.138e-001	-1.843e-007
1.137e-001	-5.956e-009
1.136e-001	-1.047e-007
1.135e-001	-1.297e-007
1.134e-001	-3.679e-008
1.133e-001	-6.970e-008
1.132e-001	8.612e-008
1.131e-001	-5.845e-008
1.130e-001	-1.218e-007
1.129e-001	8.404e-008
1.128e-001	-5.929e-008
1.127e-001	-9.428e-008
1.126e-001	-1.193e-007
1.125e-001	-8.345e-008
1.124e-001	2.376e-009
1.123e-001	3.071e-008
1.122e-001	-6.595e-008
1.121e-001	1.529e-008
1.120e-001	-1.039e-007
1.119e-001	-1.322e-007
1.118e-001	-7.595e-008
1.117e-001	-1.530e-007
1.116e-001	-9.803e-008
1.115e-001	-2.347e-007
1.114e-001	-1.209e-007
1.113e-001	8.070e-008
1.112e-001	-9.289e-009
1.111e-001	9.043e-009
1.110e-001	2.103e-007
1.109e-001	9.112e-008
1.108e-001	2.793e-009
1.107e-001	-1.605e-007
1.106e-001	-1.872e-007
1.105e-001	-9.595e-008
1.104e-001	-3.012e-008
1.103e-001	8.654e-008
1.102e-001	-1.730e-007
1.101e-001	-8.637e-008
1.100e-001	-5.679e-008
1.099e-001	-7.178e-008
1.098e-001	-1.234e-007
1.098e-001	-2.221e-008
1.096e-001	2.696e-008
1.095e-001	-6.387e-008
1.094e-001	-1.959e-007
1.093e-001	-1.189e-007
1.092e-001	-9.095e-008
1.091e-001	-4.429e-008
1.090e-001	-8.512e-008
1.089e-001	-2.134e-007
1.088e-001	-2.470e-008
1.088e-001	4.071e-008
1.086e-001	-4.304e-008
1.085e-001	-1.851e-007
1.084e-001	-4.595e-008
1.083e-001	-1.672e-007
1.082e-001	-7.012e-008
1.081e-001	5.071e-008
1.080e-001	-5.123e-009
1.079e-001	-9.803e-008
1.078e-001	6.904e-008
1.078e-001	5.904e-008
1.076e-001	-1.305e-007
1.075e-001	-2.012e-008
1.074e-001	-3.845e-008
1.073e-001	-8.637e-008
1.072e-001	-9.262e-008
1.071e-001	-8.053e-008
1.070e-001	-2.443e-007
1.069e-001	-2.743e-007
1.068e-001	3.279e-008
1.067e-001	-6.803e-008
1.067e-001	-4.290e-009
1.065e-001	-8.137e-008
1.064e-001	-8.456e-009
1.063e-001	-5.123e-009
1.062e-001	-8.720e-008
1.061e-001	-4.804e-008
1.060e-001	-1.005e-007
1.059e-001	-1.197e-007
1.058e-001	-8.039e-009
1.057e-001	-2.637e-008
1.056e-001	8.529e-008
1.055e-001	-8.928e-008
1.054e-001	-7.762e-008
1.053e-001	-1.568e-007
1.052e-001	2.821e-008
1.051e-001	-1.596e-008
1.050e-001	-2.305e-007
1.050e-001	1.015e-007
1.048e-001	-2.476e-007
1.047e-001	-1.939e-007
1.046e-001	-4.512e-008
1.045e-001	-1.268e-007
1.044e-001	-3.429e-008
1.043e-001	-9.720e-008
1.042e-001	-1.051e-007
1.041e-001	4.821e-008
1.040e-001	-1.209e-007
1.040e-001	-2.623e-009
1.039e-001	-1.262e-008
1.038e-001	-1.384e-007
1.036e-001	-3.512e-008
1.035e-001	-7.053e-008
1.034e-001	1.126e-009
1.033e-001	-2.137e-008
1.032e-001	-2.218e-007
1.031e-001	-1.054e-008
1.030e-001	-6.553e-008
1.030e-001	-8.262e-008
1.028e-001	7.376e-009
1.027e-001	-2.259e-007
1.027e-001	-2.929e-008
1.025e-001	-3.873e-009
1.024e-001	-5.095e-008
1.023e-001	-6.845e-008
1.022e-001	-1.026e-007
1.021e-001	-9.595e-008
1.021e-001	-1.096e-008
1.019e-001	1.779e-008
1.019e-001	5.446e-008
1.017e-001	-1.984e-007
1.016e-001	-2.876e-007
1.015e-001	-1.314e-007
1.015e-001	-6.262e-008
1.013e-001	-8.220e-008
1.013e-001	5.321e-008
1.012e-001	-5.262e-008
1.010e-001	-1.247e-007
1.009e-001	-5.554e-008
1.008e-001	-1.289e-007
1.008e-001	-1.197e-007
1.006e-001	-1.109e-007
1.005e-001	-1.514e-007
1.004e-001	-2.201e-007
1.003e-001	-7.345e-008
1.002e-001	-2.222e-007
1.001e-001	-1.376e-007
1.000e-001	-1.055e-007
9.995e-002	-4.345e-008
9.986e-002	-6.970e-008
9.974e-002	-1.089e-007
9.964e-002	-2.247e-007
9.955e-002	-2.030e-007
9.945e-002	-1.055e-007
9.934e-002	-1.655e-007
9.924e-002	-1.326e-007
9.913e-002	-1.701e-007
9.903e-002	-1.114e-007
9.895e-002	-8.387e-008
9.885e-002	-1.080e-007
9.874e-002	-1.839e-007
9.865e-002	1.529e-008
9.855e-002	-1.359e-007
9.845e-002	-6.095e-008
9.835e-002	4.043e-009
9.823e-002	-5.720e-008
9.814e-002	7.099e-010
9.804e-002	-6.095e-008
9.794e-002	-1.101e-007
9.784e-002	-1.822e-007
9.774e-002	-2.984e-007
9.765e-002	6.279e-008
9.755e-002	-3.012e-008
9.745e-002	-8.178e-008
9.735e-002	-9.220e-008
9.723e-002	-1.009e-007
9.714e-002	-5.595e-008
9.705e-002	-2.084e-007
9.694e-002	-1.193e-007
9.685e-002	-1.305e-007
9.675e-002	-2.554e-008
9.665e-002	9.654e-008
9.655e-002	-1.368e-007
9.643e-002	-5.304e-008
9.635e-002	1.321e-008
9.626e-002	-4.262e-008
9.615e-002	-1.647e-007
9.605e-002	-1.455e-007
9.594e-002	-1.793e-007
9.584e-002	-7.845e-008
9.575e-002	-1.730e-007
9.565e-002	-1.464e-007
9.556e-002	-1.043e-007
9.545e-002	-1.822e-007
9.535e-002	-1.034e-007
9.525e-002	-9.387e-008
9.514e-002	-1.493e-007
9.503e-002	-1.801e-007
9.494e-002	-3.456e-009
9.484e-002	-9.887e-008
9.474e-002	-7.720e-008
9.464e-002	3.626e-009
9.454e-002	-1.134e-007
9.443e-002	-1.668e-007
9.434e-002	-1.305e-007
9.424e-002	-4.095e-008
9.415e-002	4.112e-008
9.405e-002	3.737e-008
9.393e-002	-1.480e-007
9.384e-002	-1.447e-007
9.376e-002	-7.970e-008
9.364e-002	-1.034e-007
9.354e-002	-2.155e-007
9.343e-002	-1.843e-007
9.333e-002	-1.684e-007
9.323e-002	-9.678e-008
9.314e-002	-1.097e-007
9.303e-002	-1.476e-007
9.293e-002	-1.243e-007
9.283e-002	-1.955e-007
9.274e-002	-3.063e-007
9.264e-002	-1.518e-007
9.254e-002	-7.845e-008
9.245e-002	1.024e-007
9.233e-002	-6.137e-008
9.225e-002	-1.089e-007
9.215e-002	-2.345e-008
9.205e-002	4.043e-009
9.195e-002	-1.497e-007
9.185e-002	-9.345e-008
9.174e-002	-1.304e-008
9.165e-002	-5.762e-008
9.154e-002	-1.439e-007
9.143e-002	-2.093e-007
9.135e-002	1.836e-007
9.124e-002	-1.526e-007
9.115e-002	-4.387e-008
9.105e-002	-3.512e-008
9.095e-002	-1.651e-007
9.084e-002	-1.393e-007
9.073e-002	-9.887e-008
9.065e-002	-1.397e-007
9.055e-002	-6.678e-008
9.045e-002	2.793e-009
9.035e-002	-9.637e-008
9.023e-002	-9.387e-008
9.015e-002	-7.220e-008
9.005e-002	5.821e-008
8.995e-002	7.237e-008
8.985e-002	-1.409e-007
8.976e-002	-1.018e-007
8.965e-002	-6.553e-008
8.955e-002	-6.637e-008
8.945e-002	1.543e-009
8.935e-002	-1.726e-007
8.927e-002	-1.514e-007
8.914e-002	-5.845e-008
8.904e-002	-4.054e-008
8.896e-002	1.488e-008
8.885e-002	-1.814e-007
8.875e-002	-9.262e-008
8.864e-002	-2.976e-007
8.853e-002	-8.456e-009
8.843e-002	-1.330e-007
8.834e-002	-1.818e-007
8.824e-002	-1.714e-007
8.815e-002	-1.643e-007
8.804e-002	-8.053e-008
8.794e-002	-1.922e-007
8.784e-002	-1.830e-007
8.775e-002	-7.303e-008
8.765e-002	-3.554e-008
8.754e-002	9.029e-008
8.744e-002	-6.887e-008
8.735e-002	-1.064e-007
8.724e-002	-1.405e-007
8.713e-002	-3.034e-007
8.704e-002	-1.789e-007
8.694e-002	-9.137e-008
8.685e-002	-9.428e-008
8.675e-002	-3.345e-008
8.665e-002	-1.226e-007
8.656e-002	6.237e-008
8.644e-002	-1.355e-007
8.634e-002	-1.009e-007
8.625e-002	-6.928e-008
8.615e-002	-5.540e-009
8.605e-002	-1.380e-007
8.595e-002	-4.887e-008
8.586e-002	-5.887e-008
8.573e-002	-1.080e-007
8.563e-002	-1.934e-007
8.554e-002	-5.637e-008
8.544e-002	-1.914e-007
8.534e-002	-4.387e-008
8.523e-002	-2.301e-007
8.513e-002	-2.080e-007
8.505e-002	-8.303e-008
8.494e-002	-7.095e-008
8.485e-002	-1.126e-007
8.476e-002	-6.845e-008
8.465e-002	-1.293e-007
8.455e-002	-5.512e-008
8.445e-002	-1.596e-008
8.434e-002	-7.303e-008
8.425e-002	-1.997e-007
8.416e-002	-4.137e-008
8.407e-002	-3.304e-008
8.395e-002	-1.714e-007
8.385e-002	-1.118e-007
8.376e-002	-1.472e-007
8.365e-002	-3.804e-008
8.354e-002	-2.251e-007
8.345e-002	-1.518e-007
8.335e-002	-1.455e-007
8.327e-002	-3.929e-008
8.315e-002	-7.970e-008
8.307e-002	-5.887e-008
8.294e-002	-5.429e-008
8.284e-002	-1.180e-007
8.273e-002	-9.928e-008
8.263e-002	-1.618e-007
8.254e-002	-1.114e-007
8.244e-002	-1.147e-007
8.234e-002	-7.137e-008
8.225e-002	-1.526e-007
8.215e-002	-2.405e-007
8.204e-002	-1.655e-007
8.194e-002	-2.068e-007
8.185e-002	-1.297e-007
8.175e-002	-2.397e-007
8.166e-002	-1.422e-007
8.156e-002	-9.303e-008
8.146e-002	-1.655e-007
8.136e-002	-9.012e-008
8.126e-002	-2.970e-008
8.114e-002	-1.730e-007
8.106e-002	3.487e-008
8.096e-002	-1.580e-007
8.085e-002	-1.209e-007
8.074e-002	-1.622e-007
8.064e-002	-1.351e-007
8.055e-002	-9.387e-008
8.045e-002	-1.280e-007
8.036e-002	-1.759e-007
8.025e-002	-9.678e-008
8.016e-002	-6.428e-008
8.005e-002	-1.001e-007
7.996e-002	-1.530e-007
7.986e-002	-5.220e-008
7.975e-002	-1.334e-007
7.966e-002	-1.184e-007
7.956e-002	4.043e-009
7.946e-002	-9.345e-008
7.937e-002	-2.272e-007
7.927e-002	3.196e-008
7.916e-002	-1.304e-008
7.906e-002	-4.137e-008
7.896e-002	-1.751e-007
7.886e-002	-6.387e-008
7.873e-002	-1.418e-007
7.865e-002	-4.095e-008
7.854e-002	-1.222e-007
7.845e-002	-4.706e-009
7.836e-002	-1.593e-007
7.826e-002	-1.101e-007
7.817e-002	-2.730e-007
7.805e-002	-3.679e-008
7.795e-002	-1.609e-007
7.785e-002	-1.993e-007
7.775e-002	4.529e-008
7.766e-002	-1.051e-007
7.756e-002	-1.047e-007
7.745e-002	-9.053e-008
7.735e-002	-7.970e-008
7.725e-002	-7.220e-008
7.715e-002	1.987e-008
7.706e-002	-8.387e-008
7.694e-002	-2.101e-007
7.685e-002	-9.762e-008
7.675e-002	-2.976e-007
7.665e-002	-6.179e-008
7.657e-002	-8.303e-008
7.647e-002	-1.459e-007
7.636e-002	-2.226e-007
7.626e-002	-5.095e-008
7.614e-002	-1.164e-007
7.605e-002	-2.705e-007
7.595e-002	-3.845e-008
7.585e-002	-1.489e-007
7.576e-002	-1.526e-007
7.566e-002	-9.762e-008
7.557e-002	-3.262e-008
7.546e-002	-1.076e-007
7.537e-002	-1.309e-007
7.525e-002	-9.637e-008
7.515e-002	9.459e-009
7.506e-002	-1.464e-007
7.496e-002	-1.614e-007
7.486e-002	-2.387e-008
7.475e-002	-1.259e-007
7.466e-002	-6.095e-008
7.455e-002	-2.759e-007
7.445e-002	-1.221e-008
7.436e-002	-1.971e-008
7.424e-002	-1.509e-007
7.414e-002	-1.971e-008
7.405e-002	-1.784e-007
7.395e-002	-1.030e-007
7.387e-002	-1.434e-007
7.376e-002	-5.845e-008
7.366e-002	-1.855e-007
7.355e-002	-1.080e-007
7.345e-002	-1.989e-007
7.337e-002	-1.284e-007
7.326e-002	-1.093e-007
7.316e-002	-3.262e-008
7.305e-002	-2.630e-007
7.295e-002	-1.784e-007
7.285e-002	-7.178e-008
7.275e-002	4.196e-008
7.264e-002	-1.543e-007
7.255e-002	-2.576e-007
7.245e-002	-1.618e-007
7.234e-002	-5.970e-008
7.225e-002	-6.428e-008
7.216e-002	-1.297e-007
7.204e-002	-1.097e-007
7.196e-002	-1.509e-007
7.185e-002	-2.164e-007
7.176e-002	-1.555e-007
7.166e-002	-8.470e-008
7.154e-002	-1.189e-007
7.147e-002	-1.439e-007
7.137e-002	-1.172e-007
7.125e-002	-8.678e-008
7.115e-002	-3.970e-008
7.105e-002	-2.268e-007
7.095e-002	-1.826e-007
7.085e-002	-7.512e-008
7.075e-002	-1.276e-007
7.065e-002	-2.747e-007
7.056e-002	-2.359e-007
7.047e-002	-2.609e-007
7.036e-002	-4.720e-008
7.024e-002	-1.289e-007
7.015e-002	-7.095e-008
7.004e-002	-6.970e-008
6.995e-002	-2.618e-007
6.985e-002	-1.164e-007
6.975e-002	-6.470e-008
6.965e-002	-1.764e-007
6.955e-002	-2.030e-007
6.945e-002	-1.776e-007
6.936e-002	-1.055e-007
6.925e-002	-8.012e-008
6.914e-002	-7.803e-008
6.906e-002	-1.039e-007
6.896e-002	-1.218e-007
6.886e-002	-1.864e-007
6.875e-002	-2.389e-007
6.866e-002	-1.018e-007
6.856e-002	-1.855e-007
6.845e-002	-6.928e-008
6.836e-002	-2.679e-008
6.825e-002	-6.845e-008
6.816e-002	-2.934e-007
6.805e-002	-1.101e-007
