XY
	CURVE (1mkcl-5mmolar15btmapaq-nitrogen-rde1200mvpers-50mvpers.DTA)
2.068e-002	-2.430e-007
2.058e-002	-2.480e-007
2.048e-002	-2.414e-007
2.038e-002	-2.247e-007
2.029e-002	-2.505e-007
2.017e-002	-2.359e-007
2.008e-002	-1.876e-007
1.997e-002	-2.676e-007
1.989e-002	-2.305e-007
1.978e-002	-3.109e-007
1.968e-002	-3.397e-007
1.958e-002	-2.547e-007
1.948e-002	-1.959e-007
1.938e-002	-2.784e-007
1.928e-002	-2.547e-007
1.918e-002	-2.093e-007
1.908e-002	-2.543e-007
1.898e-002	-1.784e-007
1.888e-002	-2.564e-007
1.878e-002	-2.701e-007
1.867e-002	-1.930e-007
1.857e-002	-2.426e-007
1.848e-002	-3.013e-007
1.837e-002	-2.776e-007
1.828e-002	-2.755e-007
1.818e-002	-3.105e-007
1.808e-002	-2.918e-007
1.799e-002	-2.222e-007
1.789e-002	-2.318e-007
1.778e-002	-3.455e-007
1.768e-002	-2.905e-007
1.758e-002	-2.901e-007
1.746e-002	-2.359e-007
1.737e-002	-2.097e-007
1.728e-002	-2.351e-007
1.718e-002	-2.947e-007
1.707e-002	-2.926e-007
1.698e-002	-2.268e-007
1.687e-002	-2.389e-007
1.677e-002	-2.464e-007
1.668e-002	-2.493e-007
1.657e-002	-2.459e-007
1.647e-002	-3.301e-007
1.639e-002	-2.789e-007
1.627e-002	-3.138e-007
1.617e-002	-2.680e-007
1.608e-002	-3.676e-007
1.597e-002	-3.038e-007
1.589e-002	-2.114e-007
1.576e-002	-2.697e-007
1.568e-002	-3.130e-007
1.559e-002	-1.755e-007
1.548e-002	-2.909e-007
1.536e-002	-3.072e-007
1.529e-002	-2.209e-007
1.519e-002	-2.268e-007
1.508e-002	-2.726e-007
1.498e-002	-2.972e-007
1.488e-002	-2.172e-007
1.477e-002	-3.234e-007
1.468e-002	-2.847e-007
1.458e-002	-2.539e-007
1.447e-002	-3.013e-007
1.437e-002	-1.959e-007
1.428e-002	-2.018e-007
1.418e-002	-2.426e-007
1.407e-002	-1.926e-007
1.398e-002	-3.788e-007
1.388e-002	-2.159e-007
1.378e-002	-2.364e-007
1.367e-002	-2.055e-007
1.357e-002	-1.684e-007
1.348e-002	-2.576e-007
1.338e-002	-2.076e-007
1.328e-002	-1.584e-007
1.318e-002	-2.751e-007
1.307e-002	-2.701e-007
1.298e-002	-3.201e-007
1.288e-002	-2.084e-007
1.278e-002	-1.555e-007
1.268e-002	-2.326e-007
1.258e-002	-2.239e-007
1.248e-002	-2.659e-007
1.237e-002	-3.363e-007
1.228e-002	-2.768e-007
1.218e-002	-2.359e-007
1.208e-002	-2.914e-007
1.198e-002	-3.434e-007
1.188e-002	-3.347e-007
1.177e-002	-2.626e-007
1.168e-002	-2.689e-007
1.158e-002	-2.797e-007
1.146e-002	-2.605e-007
1.138e-002	-2.339e-007
1.129e-002	-1.872e-007
1.118e-002	-2.384e-007
1.108e-002	-2.626e-007
1.098e-002	-3.688e-007
1.087e-002	-2.847e-007
1.077e-002	-2.459e-007
1.067e-002	-3.401e-007
1.057e-002	-2.464e-007
1.047e-002	-2.705e-007
1.037e-002	-3.605e-007
1.029e-002	-2.614e-007
1.019e-002	-2.339e-007
1.007e-002	-3.251e-007
9.981e-003	-2.530e-007
9.886e-003	-2.805e-007
9.781e-003	-2.101e-007
9.681e-003	-2.289e-007
9.584e-003	-1.951e-007
9.474e-003	-3.193e-007
9.365e-003	-3.026e-007
9.278e-003	-2.639e-007
9.169e-003	-2.197e-007
9.069e-003	-3.326e-007
8.974e-003	-2.268e-007
8.876e-003	-2.768e-007
8.785e-003	-1.914e-007
8.673e-003	-2.722e-007
8.575e-003	-2.647e-007
8.489e-003	-2.297e-007
8.363e-003	-3.301e-007
8.280e-003	-2.305e-007
8.185e-003	-2.389e-007
8.075e-003	-2.422e-007
7.981e-003	-2.743e-007
7.876e-003	-3.359e-007
7.772e-003	-3.743e-007
7.674e-003	-2.864e-007
7.580e-003	-2.755e-007
7.496e-003	-3.213e-007
7.381e-003	-2.051e-007
7.291e-003	-2.564e-007
7.177e-003	-2.264e-007
7.086e-003	-2.793e-007
6.984e-003	-2.839e-007
6.876e-003	-2.472e-007
6.781e-003	-2.184e-007
6.673e-003	-2.851e-007
6.588e-003	-2.497e-007
6.487e-003	-2.626e-007
6.392e-003	-2.884e-007
6.283e-003	-3.026e-007
6.186e-003	-3.259e-007
6.085e-003	-3.026e-007
5.983e-003	-2.543e-007
5.869e-003	-2.709e-007
5.781e-003	-2.205e-007
5.691e-003	-2.039e-007
5.590e-003	-2.276e-007
5.476e-003	-3.259e-007
5.384e-003	-3.051e-007
5.268e-003	-2.209e-007
5.175e-003	-2.947e-007
5.085e-003	-2.801e-007
4.982e-003	-3.547e-007
4.872e-003	-3.930e-007
4.788e-003	-3.234e-007
4.691e-003	-2.343e-007
4.582e-003	-2.843e-007
4.498e-003	-2.693e-007
4.386e-003	-3.338e-007
4.287e-003	-2.964e-007
4.190e-003	-1.980e-007
4.089e-003	-2.855e-007
3.980e-003	-2.901e-007
3.882e-003	-2.447e-007
3.788e-003	-3.101e-007
3.693e-003	-2.155e-007
3.588e-003	-2.726e-007
3.482e-003	-2.901e-007
3.386e-003	-3.118e-007
3.276e-003	-1.464e-007
3.187e-003	-2.322e-007
3.092e-003	-2.914e-007
2.988e-003	-2.564e-007
2.872e-003	-3.451e-007
2.790e-003	-1.714e-007
2.686e-003	-2.676e-007
2.589e-003	-2.264e-007
2.484e-003	-2.468e-007
2.387e-003	-2.964e-007
2.293e-003	-2.364e-007
2.181e-003	-3.438e-007
2.093e-003	-2.622e-007
1.978e-003	-2.534e-007
1.870e-003	-2.705e-007
1.775e-003	-3.013e-007
1.684e-003	-3.209e-007
1.583e-003	-3.018e-007
1.484e-003	-3.272e-007
1.391e-003	-2.651e-007
1.294e-003	-2.701e-007
1.175e-003	-2.068e-007
1.096e-003	-1.889e-007
9.956e-004	-2.326e-007
8.970e-004	-2.439e-007
7.957e-004	-1.693e-007
6.942e-004	-2.789e-007
5.874e-004	-2.384e-007
4.936e-004	-2.493e-007
3.928e-004	-2.864e-007
2.899e-004	-3.397e-007
1.921e-004	-3.043e-007
7.639e-005	-3.472e-007
-2.332e-005	-3.334e-007
-1.148e-004	-2.601e-007
-2.019e-004	-2.914e-007
-2.994e-004	-2.805e-007
-4.060e-004	-2.847e-007
-5.092e-004	-2.409e-007
-6.103e-004	-2.618e-007
-7.049e-004	-2.347e-007
-8.064e-004	-2.047e-007
-9.097e-004	-2.259e-007
-1.007e-003	-2.851e-007
-1.101e-003	-2.505e-007
-1.209e-003	-2.714e-007
-1.294e-003	-2.130e-007
-1.398e-003	-3.130e-007
-1.514e-003	-2.876e-007
-1.608e-003	-2.559e-007
-1.705e-003	-3.005e-007
-1.810e-003	-3.338e-007
-1.911e-003	-2.505e-007
-2.013e-003	-2.689e-007
-2.115e-003	-3.301e-007
-2.208e-003	-4.051e-007
-2.307e-003	-3.147e-007
-2.411e-003	-2.397e-007
-2.528e-003	-3.184e-007
-2.612e-003	-2.080e-007
-2.706e-003	-3.643e-007
-2.815e-003	-2.501e-007
-2.907e-003	-2.884e-007
-3.007e-003	-2.509e-007
-3.109e-003	-2.664e-007
-3.218e-003	-3.255e-007
-3.299e-003	-3.430e-007
-3.406e-003	-3.580e-007
-3.515e-003	-3.701e-007
-3.609e-003	-2.472e-007
-3.710e-003	-2.909e-007
-3.813e-003	-3.501e-007
-3.915e-003	-3.247e-007
-4.014e-003	-3.322e-007
-4.106e-003	-2.572e-007
-4.205e-003	-1.839e-007
-4.309e-003	-3.168e-007
-4.408e-003	-2.159e-007
-4.509e-003	-3.293e-007
-4.606e-003	-3.384e-007
-4.709e-003	-2.497e-007
-4.808e-003	-2.484e-007
-4.914e-003	-2.580e-007
-5.006e-003	-2.347e-007
-5.109e-003	-2.476e-007
-5.205e-003	-3.972e-007
-5.299e-003	-2.297e-007
-5.391e-003	-2.988e-007
-5.496e-003	-2.334e-007
-5.607e-003	-2.459e-007
-5.703e-003	-2.988e-007
-5.805e-003	-2.843e-007
-5.909e-003	-2.655e-007
-6.003e-003	-2.851e-007
-6.100e-003	-3.388e-007
-6.196e-003	-3.143e-007
-6.308e-003	-2.476e-007
-6.404e-003	-2.809e-007
-6.512e-003	-2.984e-007
-6.608e-003	-2.734e-007
-6.708e-003	-2.039e-007
-6.804e-003	-3.218e-007
-6.907e-003	-3.051e-007
-7.009e-003	-3.351e-007
-7.116e-003	-3.051e-007
-7.211e-003	-3.118e-007
-7.307e-003	-2.639e-007
-7.396e-003	-2.276e-007
-7.504e-003	-2.822e-007
-7.595e-003	-2.714e-007
-7.708e-003	-4.138e-007
-7.805e-003	-2.359e-007
-7.890e-003	-2.059e-007
-8.002e-003	-3.576e-007
-8.094e-003	-2.901e-007
-8.207e-003	-2.018e-007
-8.309e-003	-3.201e-007
-8.408e-003	-2.184e-007
-8.497e-003	-2.526e-007
-8.611e-003	-2.589e-007
-8.703e-003	-2.476e-007
-8.805e-003	-2.226e-007
-8.916e-003	-2.376e-007
-9.000e-003	-3.588e-007
-9.118e-003	-3.701e-007
-9.202e-003	-1.972e-007
-9.302e-003	-2.347e-007
-9.392e-003	-2.405e-007
-9.511e-003	-3.047e-007
-9.608e-003	-3.609e-007
-9.702e-003	-3.276e-007
-9.792e-003	-2.643e-007
-9.904e-003	-3.513e-007
-9.999e-003	-2.743e-007
-1.010e-002	-2.718e-007
-1.020e-002	-2.664e-007
-1.031e-002	-2.843e-007
-1.039e-002	-2.101e-007
-1.050e-002	-2.851e-007
-1.061e-002	-3.401e-007
-1.070e-002	-2.826e-007
-1.081e-002	-3.043e-007
-1.090e-002	-2.034e-007
-1.101e-002	-3.097e-007
-1.111e-002	-2.793e-007
-1.121e-002	-4.030e-007
-1.131e-002	-2.626e-007
-1.140e-002	-2.372e-007
-1.151e-002	-2.984e-007
-1.160e-002	-2.693e-007
-1.170e-002	-1.847e-007
-1.179e-002	-3.659e-007
-1.191e-002	-2.614e-007
-1.200e-002	-3.368e-007
-1.210e-002	-2.664e-007
-1.221e-002	-4.122e-007
-1.231e-002	-3.705e-007
-1.240e-002	-3.038e-007
-1.252e-002	-2.476e-007
-1.261e-002	-2.326e-007
-1.270e-002	-2.559e-007
-1.280e-002	-3.163e-007
-1.290e-002	-2.189e-007
-1.299e-002	-2.493e-007
-1.310e-002	-2.680e-007
-1.320e-002	-2.889e-007
-1.330e-002	-2.880e-007
-1.340e-002	-2.251e-007
-1.351e-002	-2.693e-007
-1.360e-002	-2.568e-007
-1.371e-002	-3.134e-007
-1.380e-002	-3.093e-007
-1.390e-002	-1.797e-007
-1.400e-002	-2.468e-007
-1.410e-002	-2.609e-007
-1.421e-002	-2.980e-007
-1.430e-002	-3.443e-007
-1.440e-002	-2.172e-007
-1.450e-002	-2.872e-007
-1.460e-002	-3.380e-007
-1.471e-002	-3.038e-007
-1.480e-002	-2.855e-007
-1.490e-002	-3.555e-007
-1.500e-002	-3.730e-007
-1.509e-002	-2.909e-007
-1.520e-002	-3.322e-007
-1.531e-002	-3.497e-007
-1.539e-002	-2.080e-007
-1.550e-002	-3.122e-007
-1.560e-002	-2.684e-007
-1.570e-002	-3.301e-007
-1.580e-002	-3.226e-007
-1.590e-002	-2.509e-007
-1.601e-002	-3.163e-007
-1.609e-002	-2.534e-007
-1.621e-002	-4.068e-007
-1.630e-002	-3.172e-007
-1.641e-002	-3.026e-007
-1.652e-002	-3.455e-007
-1.661e-002	-2.659e-007
-1.670e-002	-2.901e-007
-1.680e-002	-3.305e-007
-1.691e-002	-2.897e-007
-1.701e-002	-3.738e-007
-1.709e-002	-3.338e-007
-1.721e-002	-3.130e-007
-1.730e-002	-3.138e-007
-1.740e-002	-3.080e-007
-1.750e-002	-3.305e-007
-1.760e-002	-2.405e-007
-1.770e-002	-1.864e-007
-1.781e-002	-2.497e-007
-1.792e-002	-2.189e-007
-1.800e-002	-2.309e-007
-1.810e-002	-3.393e-007
-1.820e-002	-2.714e-007
-1.830e-002	-3.130e-007
-1.840e-002	-3.451e-007
-1.850e-002	-2.280e-007
-1.860e-002	-3.568e-007
-1.870e-002	-3.822e-007
-1.880e-002	-3.109e-007
-1.890e-002	-4.047e-007
-1.901e-002	-4.109e-007
-1.909e-002	-2.984e-007
-1.920e-002	-2.484e-007
-1.929e-002	-2.730e-007
-1.939e-002	-3.555e-007
-1.950e-002	-3.126e-007
-1.961e-002	-4.168e-007
-1.970e-002	-3.163e-007
-1.980e-002	-3.830e-007
-1.991e-002	-3.543e-007
-1.999e-002	-2.851e-007
-2.011e-002	-3.388e-007
-2.020e-002	-3.384e-007
-2.030e-002	-3.338e-007
-2.039e-002	-3.063e-007
-2.051e-002	-2.997e-007
-2.061e-002	-2.943e-007
-2.070e-002	-3.251e-007
-2.079e-002	-2.789e-007
-2.089e-002	-2.026e-007
-2.098e-002	-2.393e-007
-2.110e-002	-2.889e-007
-2.119e-002	-2.714e-007
-2.130e-002	-2.668e-007
-2.140e-002	-3.413e-007
-2.150e-002	-3.026e-007
-2.159e-002	-2.622e-007
-2.170e-002	-2.589e-007
-2.179e-002	-2.380e-007
-2.190e-002	-2.618e-007
-2.199e-002	-2.130e-007
-2.209e-002	-3.355e-007
-2.220e-002	-3.738e-007
-2.229e-002	-3.147e-007
-2.240e-002	-3.305e-007
-2.249e-002	-3.243e-007
-2.259e-002	-2.043e-007
-2.270e-002	-2.864e-007
-2.279e-002	-3.209e-007
-2.290e-002	-2.793e-007
-2.299e-002	-2.401e-007
-2.310e-002	-3.255e-007
-2.320e-002	-3.918e-007
-2.329e-002	-2.518e-007
-2.339e-002	-3.118e-007
-2.349e-002	-3.651e-007
-2.358e-002	-3.747e-007
-2.369e-002	-2.939e-007
-2.378e-002	-1.959e-007
-2.388e-002	-1.959e-007
-2.399e-002	-2.359e-007
-2.409e-002	-2.714e-007
-2.419e-002	-2.964e-007
-2.429e-002	-2.043e-007
-2.439e-002	-3.051e-007
-2.449e-002	-3.093e-007
-2.458e-002	-3.230e-007
-2.469e-002	-2.497e-007
-2.479e-002	-3.918e-007
-2.490e-002	-3.305e-007
-2.499e-002	-3.222e-007
-2.509e-002	-3.188e-007
-2.519e-002	-2.593e-007
-2.530e-002	-3.522e-007
-2.540e-002	-2.897e-007
-2.549e-002	-3.163e-007
-2.559e-002	-3.063e-007
-2.568e-002	-2.622e-007
-2.579e-002	-3.263e-007
-2.590e-002	-3.513e-007
-2.599e-002	-3.059e-007
-2.609e-002	-2.584e-007
-2.618e-002	-3.072e-007
-2.629e-002	-2.676e-007
-2.638e-002	-2.689e-007
-2.650e-002	-3.543e-007
-2.659e-002	-3.397e-007
-2.668e-002	-2.501e-007
-2.678e-002	-3.722e-007
-2.690e-002	-3.193e-007
-2.699e-002	-3.855e-007
-2.708e-002	-4.080e-007
-2.719e-002	-4.047e-007
-2.728e-002	-3.263e-007
-2.739e-002	-3.209e-007
-2.749e-002	-3.697e-007
-2.759e-002	-3.359e-007
-2.769e-002	-2.922e-007
-2.779e-002	-2.776e-007
-2.789e-002	-1.951e-007
-2.799e-002	-3.551e-007
-2.807e-002	-3.072e-007
-2.818e-002	-2.414e-007
-2.829e-002	-3.543e-007
-2.838e-002	-3.426e-007
-2.848e-002	-3.822e-007
-2.858e-002	-3.772e-007
-2.868e-002	-3.534e-007
-2.878e-002	-2.897e-007
-2.889e-002	-3.413e-007
-2.896e-002	-2.980e-007
-2.909e-002	-4.288e-007
-2.918e-002	-2.414e-007
-2.928e-002	-2.759e-007
-2.938e-002	-2.797e-007
-2.948e-002	-3.688e-007
-2.959e-002	-4.380e-007
-2.970e-002	-3.409e-007
-2.978e-002	-3.330e-007
-2.990e-002	-3.168e-007
-2.998e-002	-2.455e-007
-3.009e-002	-3.693e-007
-3.018e-002	-2.764e-007
-3.029e-002	-2.997e-007
-3.038e-002	-2.539e-007
-3.049e-002	-2.434e-007
-3.059e-002	-3.755e-007
-3.068e-002	-2.968e-007
-3.078e-002	-3.297e-007
-3.087e-002	-2.426e-007
-3.097e-002	-3.463e-007
-3.109e-002	-3.643e-007
-3.118e-002	-4.043e-007
-3.127e-002	-2.939e-007
-3.136e-002	-2.884e-007
-3.147e-002	-1.939e-007
-3.158e-002	-3.168e-007
-3.168e-002	-3.268e-007
-3.178e-002	-3.055e-007
-3.188e-002	-3.834e-007
-3.199e-002	-3.413e-007
-3.209e-002	-3.293e-007
-3.219e-002	-3.143e-007
-3.229e-002	-3.447e-007
-3.238e-002	-2.868e-007
-3.249e-002	-3.347e-007
-3.259e-002	-2.868e-007
-3.269e-002	-2.939e-007
-3.280e-002	-3.088e-007
-3.290e-002	-3.863e-007
-3.298e-002	-2.980e-007
-3.309e-002	-2.914e-007
-3.318e-002	-3.476e-007
-3.327e-002	-2.930e-007
-3.338e-002	-3.138e-007
-3.348e-002	-2.943e-007
-3.358e-002	-3.301e-007
-3.367e-002	-3.759e-007
-3.378e-002	-2.530e-007
-3.389e-002	-3.097e-007
-3.398e-002	-2.743e-007
-3.409e-002	-3.580e-007
-3.418e-002	-2.564e-007
-3.427e-002	-4.013e-007
-3.439e-002	-4.413e-007
-3.447e-002	-3.522e-007
-3.459e-002	-3.009e-007
-3.469e-002	-3.497e-007
-3.480e-002	-3.297e-007
-3.489e-002	-3.826e-007
-3.499e-002	-2.684e-007
-3.509e-002	-3.834e-007
-3.520e-002	-3.247e-007
-3.528e-002	-2.593e-007
-3.539e-002	-3.643e-007
-3.549e-002	-3.263e-007
-3.559e-002	-3.318e-007
-3.570e-002	-3.730e-007
-3.579e-002	-2.876e-007
-3.588e-002	-2.655e-007
-3.599e-002	-2.914e-007
-3.607e-002	-3.730e-007
-3.617e-002	-4.005e-007
-3.626e-002	-3.193e-007
-3.637e-002	-2.768e-007
-3.648e-002	-4.038e-007
-3.656e-002	-3.030e-007
-3.668e-002	-2.730e-007
-3.679e-002	-3.151e-007
-3.687e-002	-4.093e-007
-3.696e-002	-4.134e-007
-3.709e-002	-3.930e-007
-3.719e-002	-2.934e-007
-3.728e-002	-3.155e-007
-3.739e-002	-3.268e-007
-3.748e-002	-3.143e-007
-3.759e-002	-2.830e-007
-3.770e-002	-3.659e-007
-3.780e-002	-3.618e-007
-3.790e-002	-3.468e-007
-3.797e-002	-3.255e-007
-3.807e-002	-2.980e-007
-3.819e-002	-2.959e-007
-3.828e-002	-3.080e-007
-3.838e-002	-3.543e-007
-3.849e-002	-3.893e-007
-3.858e-002	-3.905e-007
-3.869e-002	-4.363e-007
-3.879e-002	-3.218e-007
-3.888e-002	-3.588e-007
-3.898e-002	-3.668e-007
-3.908e-002	-3.280e-007
-3.918e-002	-3.605e-007
-3.930e-002	-3.634e-007
-3.939e-002	-4.143e-007
-3.949e-002	-3.172e-007
-3.957e-002	-2.893e-007
-3.969e-002	-3.076e-007
-3.978e-002	-3.451e-007
-3.987e-002	-3.859e-007
-4.000e-002	-2.855e-007
-4.010e-002	-4.384e-007
-4.019e-002	-4.022e-007
-4.029e-002	-3.559e-007
-4.038e-002	-3.022e-007
-4.049e-002	-4.663e-007
-4.059e-002	-3.993e-007
-4.069e-002	-3.513e-007
-4.079e-002	-3.013e-007
-4.090e-002	-2.676e-007
-4.099e-002	-3.855e-007
-4.108e-002	-4.130e-007
-4.118e-002	-3.447e-007
-4.127e-002	-3.780e-007
-4.138e-002	-3.118e-007
-4.148e-002	-3.901e-007
-4.159e-002	-3.313e-007
-4.167e-002	-2.884e-007
-4.179e-002	-4.505e-007
-4.188e-002	-3.230e-007
-4.197e-002	-3.305e-007
-4.207e-002	-3.938e-007
-4.218e-002	-4.480e-007
-4.229e-002	-3.468e-007
-4.239e-002	-3.872e-007
-4.250e-002	-3.630e-007
-4.259e-002	-3.584e-007
-4.268e-002	-4.201e-007
-4.278e-002	-2.959e-007
-4.289e-002	-3.209e-007
-4.300e-002	-4.497e-007
-4.309e-002	-3.588e-007
-4.318e-002	-3.288e-007
-4.329e-002	-5.043e-007
-4.336e-002	-3.830e-007
-4.348e-002	-3.726e-007
-4.358e-002	-4.268e-007
-4.368e-002	-3.859e-007
-4.379e-002	-3.134e-007
-4.389e-002	-3.297e-007
-4.397e-002	-4.105e-007
-4.409e-002	-3.159e-007
-4.419e-002	-3.738e-007
-4.430e-002	-4.393e-007
-4.438e-002	-3.188e-007
-4.447e-002	-3.684e-007
-4.459e-002	-4.459e-007
-4.466e-002	-4.576e-007
-4.479e-002	-3.384e-007
-4.488e-002	-3.105e-007
-4.499e-002	-3.018e-007
-4.509e-002	-2.597e-007
-4.518e-002	-3.380e-007
-4.528e-002	-3.580e-007
-4.538e-002	-3.118e-007
-4.549e-002	-3.618e-007
-4.559e-002	-2.651e-007
-4.569e-002	-3.318e-007
-4.578e-002	-3.509e-007
-4.588e-002	-4.476e-007
-4.599e-002	-4.188e-007
-4.607e-002	-4.443e-007
-4.618e-002	-4.397e-007
-4.628e-002	-3.018e-007
-4.637e-002	-3.668e-007
-4.647e-002	-3.618e-007
-4.657e-002	-4.255e-007
-4.668e-002	-2.951e-007
-4.677e-002	-3.851e-007
-4.687e-002	-3.601e-007
-4.697e-002	-3.430e-007
-4.708e-002	-4.443e-007
-4.717e-002	-4.047e-007
-4.727e-002	-4.522e-007
-4.739e-002	-4.163e-007
-4.748e-002	-3.130e-007
-4.759e-002	-3.647e-007
-4.768e-002	-3.109e-007
-4.779e-002	-4.138e-007
-4.789e-002	-3.218e-007
-4.798e-002	-4.097e-007
-4.808e-002	-4.459e-007
-4.817e-002	-3.022e-007
-4.828e-002	-4.101e-007
-4.838e-002	-3.888e-007
-4.848e-002	-4.438e-007
-4.858e-002	-3.076e-007
-4.867e-002	-3.822e-007
-4.879e-002	-2.530e-007
-4.887e-002	-3.618e-007
-4.899e-002	-4.238e-007
-4.907e-002	-2.872e-007
-4.918e-002	-3.859e-007
-4.927e-002	-5.226e-007
-4.939e-002	-4.463e-007
-4.948e-002	-4.384e-007
-4.957e-002	-4.759e-007
-4.968e-002	-4.763e-007
-4.976e-002	-3.463e-007
-4.988e-002	-4.201e-007
-4.999e-002	-4.063e-007
-5.008e-002	-3.188e-007
-5.019e-002	-3.422e-007
-5.029e-002	-4.584e-007
-5.039e-002	-3.972e-007
-5.048e-002	-3.459e-007
-5.059e-002	-3.547e-007
-5.069e-002	-3.934e-007
-5.078e-002	-3.426e-007
-5.088e-002	-3.405e-007
-5.099e-002	-3.630e-007
-5.106e-002	-4.134e-007
-5.118e-002	-4.605e-007
-5.127e-002	-4.238e-007
-5.138e-002	-3.859e-007
-5.148e-002	-3.484e-007
-5.158e-002	-4.801e-007
-5.166e-002	-4.151e-007
-5.178e-002	-2.697e-007
-5.187e-002	-4.168e-007
-5.198e-002	-3.626e-007
-5.207e-002	-4.618e-007
-5.216e-002	-3.997e-007
-5.227e-002	-3.643e-007
-5.238e-002	-3.072e-007
-5.249e-002	-3.593e-007
-5.257e-002	-3.313e-007
-5.267e-002	-4.093e-007
-5.278e-002	-4.280e-007
-5.288e-002	-4.355e-007
-5.298e-002	-3.284e-007
-5.308e-002	-3.622e-007
-5.317e-002	-3.376e-007
-5.328e-002	-4.105e-007
-5.338e-002	-4.222e-007
-5.348e-002	-3.713e-007
-5.358e-002	-3.818e-007
-5.367e-002	-3.630e-007
-5.378e-002	-3.493e-007
-5.386e-002	-3.434e-007
-5.397e-002	-3.443e-007
-5.407e-002	-3.984e-007
-5.417e-002	-3.322e-007
-5.426e-002	-5.301e-007
-5.437e-002	-4.284e-007
-5.447e-002	-3.338e-007
-5.457e-002	-5.205e-007
-5.467e-002	-4.459e-007
-5.477e-002	-4.005e-007
-5.487e-002	-4.138e-007
-5.496e-002	-3.409e-007
-5.508e-002	-4.755e-007
-5.518e-002	-2.880e-007
-5.528e-002	-3.501e-007
-5.537e-002	-3.630e-007
-5.549e-002	-3.293e-007
-5.557e-002	-3.551e-007
-5.568e-002	-3.593e-007
-5.578e-002	-4.501e-007
-5.588e-002	-3.626e-007
-5.599e-002	-4.313e-007
-5.608e-002	-4.143e-007
-5.617e-002	-4.134e-007
-5.628e-002	-2.801e-007
-5.638e-002	-4.459e-007
-5.647e-002	-3.793e-007
-5.658e-002	-4.234e-007
-5.667e-002	-4.255e-007
-5.677e-002	-3.505e-007
-5.687e-002	-4.555e-007
-5.698e-002	-3.513e-007
-5.707e-002	-3.943e-007
-5.717e-002	-4.147e-007
-5.728e-002	-3.647e-007
-5.737e-002	-3.863e-007
-5.747e-002	-4.326e-007
-5.757e-002	-3.813e-007
-5.767e-002	-3.326e-007
-5.778e-002	-4.647e-007
-5.788e-002	-4.380e-007
-5.798e-002	-4.309e-007
-5.808e-002	-5.080e-007
-5.818e-002	-3.905e-007
-5.829e-002	-4.097e-007
-5.839e-002	-4.643e-007
-5.848e-002	-4.472e-007
-5.857e-002	-4.788e-007
-5.868e-002	-4.159e-007
-5.878e-002	-4.022e-007
-5.888e-002	-3.955e-007
-5.897e-002	-4.430e-007
-5.907e-002	-4.505e-007
-5.916e-002	-3.476e-007
-5.926e-002	-2.926e-007
-5.937e-002	-3.588e-007
-5.947e-002	-4.063e-007
-5.956e-002	-4.584e-007
-5.967e-002	-4.847e-007
-5.976e-002	-4.455e-007
-5.985e-002	-3.947e-007
-5.998e-002	-4.159e-007
-6.006e-002	-3.451e-007
-6.017e-002	-3.255e-007
-6.028e-002	-4.463e-007
-6.039e-002	-3.622e-007
-6.048e-002	-4.130e-007
-6.058e-002	-4.297e-007
-6.067e-002	-3.955e-007
-6.078e-002	-4.434e-007
-6.089e-002	-3.997e-007
-6.099e-002	-4.430e-007
-6.109e-002	-5.409e-007
-6.118e-002	-4.593e-007
-6.127e-002	-5.076e-007
-6.137e-002	-4.272e-007
-6.147e-002	-5.013e-007
-6.157e-002	-4.101e-007
-6.167e-002	-3.726e-007
-6.177e-002	-5.242e-007
-6.188e-002	-4.993e-007
-6.197e-002	-4.330e-007
-6.207e-002	-4.913e-007
-6.218e-002	-3.684e-007
-6.228e-002	-5.209e-007
-6.238e-002	-3.813e-007
-6.247e-002	-3.988e-007
-6.256e-002	-4.322e-007
-6.268e-002	-5.005e-007
-6.278e-002	-4.084e-007
-6.288e-002	-4.468e-007
-6.298e-002	-3.505e-007
-6.307e-002	-4.830e-007
-6.318e-002	-4.538e-007
-6.328e-002	-4.668e-007
-6.337e-002	-4.747e-007
-6.348e-002	-4.038e-007
-6.356e-002	-2.939e-007
-6.367e-002	-4.255e-007
-6.376e-002	-3.680e-007
-6.388e-002	-3.959e-007
-6.397e-002	-4.268e-007
-6.406e-002	-4.255e-007
-6.418e-002	-3.697e-007
-6.427e-002	-4.822e-007
-6.436e-002	-4.047e-007
-6.447e-002	-4.209e-007
-6.457e-002	-5.547e-007
-6.467e-002	-3.630e-007
-6.478e-002	-4.809e-007
-6.486e-002	-4.851e-007
-6.497e-002	-3.926e-007
-6.507e-002	-4.863e-007
-6.515e-002	-3.955e-007
-6.526e-002	-4.488e-007
-6.538e-002	-3.580e-007
-6.548e-002	-4.930e-007
-6.557e-002	-5.034e-007
-6.568e-002	-4.309e-007
-6.578e-002	-4.213e-007
-6.588e-002	-5.013e-007
-6.598e-002	-4.309e-007
-6.608e-002	-4.384e-007
-6.616e-002	-3.747e-007
-6.627e-002	-3.901e-007
-6.638e-002	-4.809e-007
-6.647e-002	-3.955e-007
-6.657e-002	-4.172e-007
-6.666e-002	-4.651e-007
-6.677e-002	-3.647e-007
-6.687e-002	-4.680e-007
-6.697e-002	-4.947e-007
-6.706e-002	-4.088e-007
-6.718e-002	-4.380e-007
-6.726e-002	-3.555e-007
-6.739e-002	-4.193e-007
-6.747e-002	-3.784e-007
-6.757e-002	-4.284e-007
