XY
	CURVE (1mkcl-nitrogen-rde-400-50mvpers.DTA)
-1.661e-001	-7.279e-006
-1.662e-001	-7.084e-006
-1.663e-001	-7.113e-006
-1.664e-001	-7.256e-006
-1.665e-001	-7.547e-006
-1.666e-001	-7.680e-006
-1.667e-001	-7.587e-006
-1.668e-001	-7.534e-006
-1.669e-001	-7.344e-006
-1.670e-001	-6.926e-006
-1.671e-001	-7.419e-006
-1.672e-001	-7.620e-006
-1.673e-001	-7.677e-006
-1.674e-001	-7.328e-006
-1.675e-001	-7.333e-006
-1.676e-001	-7.455e-006
-1.677e-001	-7.072e-006
-1.678e-001	-7.217e-006
-1.679e-001	-7.675e-006
-1.680e-001	-7.480e-006
-1.681e-001	-7.661e-006
-1.682e-001	-7.612e-006
-1.683e-001	-7.167e-006
-1.684e-001	-7.409e-006
-1.685e-001	-7.344e-006
-1.686e-001	-7.440e-006
-1.687e-001	-7.160e-006
-1.688e-001	-7.095e-006
-1.689e-001	-7.232e-006
-1.690e-001	-7.510e-006
-1.691e-001	-7.446e-006
-1.692e-001	-7.330e-006
-1.693e-001	-7.362e-006
-1.694e-001	-7.032e-006
-1.695e-001	-7.379e-006
-1.696e-001	-7.393e-006
-1.697e-001	-7.515e-006
-1.698e-001	-7.128e-006
-1.699e-001	-7.273e-006
-1.700e-001	-7.254e-006
-1.701e-001	-7.405e-006
-1.702e-001	-7.798e-006
-1.703e-001	-7.398e-006
-1.704e-001	-7.449e-006
-1.705e-001	-7.588e-006
-1.706e-001	-7.745e-006
-1.707e-001	-7.722e-006
-1.708e-001	-6.911e-006
-1.709e-001	-7.140e-006
-1.710e-001	-7.204e-006
-1.711e-001	-7.580e-006
-1.712e-001	-7.394e-006
-1.713e-001	-7.116e-006
-1.714e-001	-6.786e-006
-1.715e-001	-7.119e-006
-1.716e-001	-7.069e-006
-1.717e-001	-7.407e-006
-1.718e-001	-7.005e-006
-1.719e-001	-7.627e-006
-1.720e-001	-7.390e-006
-1.721e-001	-7.397e-006
-1.722e-001	-7.517e-006
-1.723e-001	-7.705e-006
-1.724e-001	-7.182e-006
-1.725e-001	-7.491e-006
-1.726e-001	-6.901e-006
-1.727e-001	-7.293e-006
-1.728e-001	-7.351e-006
-1.729e-001	-7.207e-006
-1.730e-001	-7.594e-006
-1.731e-001	-7.270e-006
-1.732e-001	-7.485e-006
-1.733e-001	-7.492e-006
-1.734e-001	-7.313e-006
-1.735e-001	-7.299e-006
-1.736e-001	-7.670e-006
-1.737e-001	-7.567e-006
-1.738e-001	-7.565e-006
-1.739e-001	-7.328e-006
-1.740e-001	-7.439e-006
-1.741e-001	-7.433e-006
-1.742e-001	-7.146e-006
-1.743e-001	-7.663e-006
-1.744e-001	-7.187e-006
-1.745e-001	-7.375e-006
-1.746e-001	-7.103e-006
-1.747e-001	-7.394e-006
-1.748e-001	-6.975e-006
-1.749e-001	-7.400e-006
-1.750e-001	-7.407e-006
-1.751e-001	-7.492e-006
-1.752e-001	-7.175e-006
-1.753e-001	-7.435e-006
-1.754e-001	-7.441e-006
-1.755e-001	-7.370e-006
-1.756e-001	-7.330e-006
-1.757e-001	-7.495e-006
-1.758e-001	-7.142e-006
-1.759e-001	-7.303e-006
-1.760e-001	-7.307e-006
-1.761e-001	-7.457e-006
-1.762e-001	-7.347e-006
-1.763e-001	-7.238e-006
-1.764e-001	-7.315e-006
-1.765e-001	-7.171e-006
-1.766e-001	-7.051e-006
-1.767e-001	-7.339e-006
-1.768e-001	-7.608e-006
-1.769e-001	-7.447e-006
-1.770e-001	-7.359e-006
-1.771e-001	-7.419e-006
-1.772e-001	-7.469e-006
-1.773e-001	-7.366e-006
-1.774e-001	-7.424e-006
-1.775e-001	-7.241e-006
-1.776e-001	-6.986e-006
-1.777e-001	-7.125e-006
-1.778e-001	-7.784e-006
-1.779e-001	-7.559e-006
-1.780e-001	-7.235e-006
-1.781e-001	-7.110e-006
-1.782e-001	-7.745e-006
-1.783e-001	-7.514e-006
-1.784e-001	-7.271e-006
-1.785e-001	-7.433e-006
-1.786e-001	-7.319e-006
-1.787e-001	-7.469e-006
-1.788e-001	-7.450e-006
-1.789e-001	-7.037e-006
-1.790e-001	-7.493e-006
-1.791e-001	-7.854e-006
-1.792e-001	-7.321e-006
-1.793e-001	-7.777e-006
-1.794e-001	-7.681e-006
-1.795e-001	-7.804e-006
-1.796e-001	-7.265e-006
-1.797e-001	-7.472e-006
-1.798e-001	-7.007e-006
-1.799e-001	-7.650e-006
-1.800e-001	-6.883e-006
-1.801e-001	-7.864e-006
-1.802e-001	-7.045e-006
-1.803e-001	-6.906e-006
-1.804e-001	-6.974e-006
-1.805e-001	-7.417e-006
-1.806e-001	-7.194e-006
-1.807e-001	-7.514e-006
-1.808e-001	-7.469e-006
-1.809e-001	-7.386e-006
-1.810e-001	-7.542e-006
-1.811e-001	-7.597e-006
-1.812e-001	-7.343e-006
-1.813e-001	-7.635e-006
-1.814e-001	-7.305e-006
-1.815e-001	-7.799e-006
-1.816e-001	-7.642e-006
-1.817e-001	-7.404e-006
-1.818e-001	-7.989e-006
-1.819e-001	-7.462e-006
-1.820e-001	-7.507e-006
-1.821e-001	-7.098e-006
-1.822e-001	-7.425e-006
-1.823e-001	-7.653e-006
-1.824e-001	-8.033e-006
-1.825e-001	-7.264e-006
-1.826e-001	-7.197e-006
-1.827e-001	-7.645e-006
-1.828e-001	-7.602e-006
-1.829e-001	-7.514e-006
-1.830e-001	-7.102e-006
-1.831e-001	-7.857e-006
-1.832e-001	-7.537e-006
-1.833e-001	-7.467e-006
-1.834e-001	-7.697e-006
-1.835e-001	-7.670e-006
-1.836e-001	-7.545e-006
-1.837e-001	-7.342e-006
-1.838e-001	-7.042e-006
-1.839e-001	-7.435e-006
-1.840e-001	-7.335e-006
-1.841e-001	-7.652e-006
-1.842e-001	-7.347e-006
-1.843e-001	-7.342e-006
-1.844e-001	-7.351e-006
-1.845e-001	-7.551e-006
-1.846e-001	-7.549e-006
-1.847e-001	-7.772e-006
-1.848e-001	-7.508e-006
-1.849e-001	-7.788e-006
-1.850e-001	-7.470e-006
-1.851e-001	-7.611e-006
-1.852e-001	-8.047e-006
-1.853e-001	-7.732e-006
-1.854e-001	-7.825e-006
-1.855e-001	-7.434e-006
-1.856e-001	-7.618e-006
-1.857e-001	-7.517e-006
-1.858e-001	-7.765e-006
-1.859e-001	-7.375e-006
-1.860e-001	-6.992e-006
-1.861e-001	-7.263e-006
-1.862e-001	-7.621e-006
-1.863e-001	-7.065e-006
-1.864e-001	-7.312e-006
-1.865e-001	-7.821e-006
-1.866e-001	-7.700e-006
-1.867e-001	-7.005e-006
-1.868e-001	-7.379e-006
-1.869e-001	-7.191e-006
-1.870e-001	-7.251e-006
-1.871e-001	-7.486e-006
-1.872e-001	-7.450e-006
-1.873e-001	-7.427e-006
-1.874e-001	-7.467e-006
-1.875e-001	-7.454e-006
-1.876e-001	-7.643e-006
-1.877e-001	-7.452e-006
-1.878e-001	-7.070e-006
-1.879e-001	-7.614e-006
-1.880e-001	-7.669e-006
-1.881e-001	-7.753e-006
-1.882e-001	-7.417e-006
-1.883e-001	-7.879e-006
-1.884e-001	-7.466e-006
-1.885e-001	-7.691e-006
-1.886e-001	-7.569e-006
-1.887e-001	-7.644e-006
-1.888e-001	-7.511e-006
-1.889e-001	-7.650e-006
-1.890e-001	-7.737e-006
-1.891e-001	-7.514e-006
-1.892e-001	-7.054e-006
-1.893e-001	-7.603e-006
-1.894e-001	-7.638e-006
-1.895e-001	-6.942e-006
-1.896e-001	-7.321e-006
-1.897e-001	-7.503e-006
-1.898e-001	-7.292e-006
-1.899e-001	-7.472e-006
-1.900e-001	-7.330e-006
-1.901e-001	-7.701e-006
-1.902e-001	-7.461e-006
-1.903e-001	-7.770e-006
-1.904e-001	-7.307e-006
-1.905e-001	-7.621e-006
-1.906e-001	-7.551e-006
-1.907e-001	-7.866e-006
-1.908e-001	-7.425e-006
-1.909e-001	-7.894e-006
-1.910e-001	-7.857e-006
-1.911e-001	-7.679e-006
-1.912e-001	-7.296e-006
-1.913e-001	-7.573e-006
-1.914e-001	-7.779e-006
-1.915e-001	-7.665e-006
-1.916e-001	-7.267e-006
-1.917e-001	-7.276e-006
-1.918e-001	-7.234e-006
-1.919e-001	-7.577e-006
-1.920e-001	-7.942e-006
-1.921e-001	-8.074e-006
-1.922e-001	-7.708e-006
-1.923e-001	-7.933e-006
-1.924e-001	-7.386e-006
-1.925e-001	-7.591e-006
-1.926e-001	-7.732e-006
-1.927e-001	-7.370e-006
-1.928e-001	-7.654e-006
-1.929e-001	-7.759e-006
-1.930e-001	-7.688e-006
-1.931e-001	-7.701e-006
-1.932e-001	-7.405e-006
-1.933e-001	-7.885e-006
-1.934e-001	-7.979e-006
-1.935e-001	-7.658e-006
-1.936e-001	-7.717e-006
-1.937e-001	-7.566e-006
-1.938e-001	-7.692e-006
-1.939e-001	-7.577e-006
-1.940e-001	-7.661e-006
-1.941e-001	-7.801e-006
-1.942e-001	-7.443e-006
-1.943e-001	-7.615e-006
-1.944e-001	-7.822e-006
-1.945e-001	-7.418e-006
-1.946e-001	-7.575e-006
-1.947e-001	-7.328e-006
-1.948e-001	-6.995e-006
-1.949e-001	-7.535e-006
-1.950e-001	-7.463e-006
-1.951e-001	-7.377e-006
-1.952e-001	-7.492e-006
-1.953e-001	-7.469e-006
-1.954e-001	-7.175e-006
-1.955e-001	-7.786e-006
-1.956e-001	-7.666e-006
-1.957e-001	-7.615e-006
-1.958e-001	-7.984e-006
-1.959e-001	-7.497e-006
-1.960e-001	-7.902e-006
-1.961e-001	-7.448e-006
-1.962e-001	-7.867e-006
-1.963e-001	-7.641e-006
-1.964e-001	-7.678e-006
-1.965e-001	-7.527e-006
-1.966e-001	-7.389e-006
-1.967e-001	-8.072e-006
-1.968e-001	-7.854e-006
-1.969e-001	-7.598e-006
-1.970e-001	-7.772e-006
-1.971e-001	-7.457e-006
-1.972e-001	-7.553e-006
-1.973e-001	-7.981e-006
-1.974e-001	-7.584e-006
-1.975e-001	-7.471e-006
-1.976e-001	-7.262e-006
-1.977e-001	-7.397e-006
-1.978e-001	-7.730e-006
-1.979e-001	-7.772e-006
-1.980e-001	-7.504e-006
-1.981e-001	-7.687e-006
-1.982e-001	-7.447e-006
-1.983e-001	-7.305e-006
-1.984e-001	-7.532e-006
-1.985e-001	-7.648e-006
-1.986e-001	-7.630e-006
-1.987e-001	-7.352e-006
-1.988e-001	-7.272e-006
-1.989e-001	-7.564e-006
-1.990e-001	-7.612e-006
-1.991e-001	-7.631e-006
-1.992e-001	-7.570e-006
-1.993e-001	-7.496e-006
-1.994e-001	-7.844e-006
-1.995e-001	-7.587e-006
-1.996e-001	-7.616e-006
-1.997e-001	-7.910e-006
-1.998e-001	-7.936e-006
-1.999e-001	-7.653e-006
-2.000e-001	-7.852e-006
-2.001e-001	-7.525e-006
-2.002e-001	-7.163e-006
-2.003e-001	-7.818e-006
-2.004e-001	-7.465e-006
-2.005e-001	-7.523e-006
-2.006e-001	-7.679e-006
-2.007e-001	-7.604e-006
-2.008e-001	-7.979e-006
-2.009e-001	-7.465e-006
-2.010e-001	-7.364e-006
-2.011e-001	-7.465e-006
-2.012e-001	-7.251e-006
-2.013e-001	-7.714e-006
-2.014e-001	-7.330e-006
-2.015e-001	-7.933e-006
-2.016e-001	-7.587e-006
-2.017e-001	-7.784e-006
-2.018e-001	-7.731e-006
-2.019e-001	-7.806e-006
-2.020e-001	-7.548e-006
-2.021e-001	-7.746e-006
-2.022e-001	-7.693e-006
-2.023e-001	-7.577e-006
-2.024e-001	-7.422e-006
-2.025e-001	-7.419e-006
-2.026e-001	-7.761e-006
-2.027e-001	-7.560e-006
-2.028e-001	-7.567e-006
-2.029e-001	-7.972e-006
-2.030e-001	-7.525e-006
-2.031e-001	-7.784e-006
-2.032e-001	-7.550e-006
-2.033e-001	-7.598e-006
-2.034e-001	-7.514e-006
-2.035e-001	-7.904e-006
-2.036e-001	-7.317e-006
-2.037e-001	-7.455e-006
-2.038e-001	-7.867e-006
-2.039e-001	-7.476e-006
-2.040e-001	-7.526e-006
-2.041e-001	-7.135e-006
-2.042e-001	-7.310e-006
-2.043e-001	-7.321e-006
-2.044e-001	-7.953e-006
-2.045e-001	-7.624e-006
-2.046e-001	-7.520e-006
-2.047e-001	-7.589e-006
-2.048e-001	-7.541e-006
-2.049e-001	-7.746e-006
-2.050e-001	-7.998e-006
-2.051e-001	-7.804e-006
-2.052e-001	-7.517e-006
-2.053e-001	-7.398e-006
-2.054e-001	-7.768e-006
-2.055e-001	-7.334e-006
-2.056e-001	-7.282e-006
-2.057e-001	-7.252e-006
-2.058e-001	-7.700e-006
-2.059e-001	-7.627e-006
-2.060e-001	-7.645e-006
-2.061e-001	-7.303e-006
-2.062e-001	-7.281e-006
-2.063e-001	-7.406e-006
-2.064e-001	-7.252e-006
-2.065e-001	-7.262e-006
-2.066e-001	-7.927e-006
-2.067e-001	-7.440e-006
-2.068e-001	-7.305e-006
-2.069e-001	-7.597e-006
-2.070e-001	-7.259e-006
-2.071e-001	-7.774e-006
-2.072e-001	-7.333e-006
-2.073e-001	-7.632e-006
-2.074e-001	-7.709e-006
-2.075e-001	-7.749e-006
-2.076e-001	-7.788e-006
-2.077e-001	-8.023e-006
-2.078e-001	-7.712e-006
-2.079e-001	-7.873e-006
-2.080e-001	-7.810e-006
-2.081e-001	-7.430e-006
-2.082e-001	-7.316e-006
-2.083e-001	-7.989e-006
-2.084e-001	-8.012e-006
-2.085e-001	-7.610e-006
-2.086e-001	-7.463e-006
-2.087e-001	-7.038e-006
-2.088e-001	-7.828e-006
-2.089e-001	-7.219e-006
-2.090e-001	-7.462e-006
-2.091e-001	-7.110e-006
-2.092e-001	-7.268e-006
-2.093e-001	-7.471e-006
-2.094e-001	-7.490e-006
-2.095e-001	-7.587e-006
-2.096e-001	-7.127e-006
-2.097e-001	-7.502e-006
-2.098e-001	-7.760e-006
-2.099e-001	-7.329e-006
-2.100e-001	-7.425e-006
-2.101e-001	-7.787e-006
-2.102e-001	-7.456e-006
-2.103e-001	-7.368e-006
-2.104e-001	-7.451e-006
-2.105e-001	-7.305e-006
-2.106e-001	-7.953e-006
-2.107e-001	-7.792e-006
-2.108e-001	-7.635e-006
-2.109e-001	-7.609e-006
-2.110e-001	-7.522e-006
-2.111e-001	-7.745e-006
-2.112e-001	-7.530e-006
-2.113e-001	-7.570e-006
-2.114e-001	-7.515e-006
-2.115e-001	-7.557e-006
-2.116e-001	-7.637e-006
-2.117e-001	-7.552e-006
-2.118e-001	-7.357e-006
-2.119e-001	-7.734e-006
-2.120e-001	-7.333e-006
-2.121e-001	-7.650e-006
-2.122e-001	-7.712e-006
-2.123e-001	-7.297e-006
-2.124e-001	-7.779e-006
-2.125e-001	-7.971e-006
-2.126e-001	-7.683e-006
-2.127e-001	-7.567e-006
-2.128e-001	-7.612e-006
-2.129e-001	-7.410e-006
-2.130e-001	-7.994e-006
-2.131e-001	-7.317e-006
-2.132e-001	-7.542e-006
-2.133e-001	-7.560e-006
-2.134e-001	-7.797e-006
-2.135e-001	-7.091e-006
-2.136e-001	-7.904e-006
-2.137e-001	-7.533e-006
-2.138e-001	-7.670e-006
-2.139e-001	-8.022e-006
-2.140e-001	-7.337e-006
-2.141e-001	-8.182e-006
-2.142e-001	-7.409e-006
-2.143e-001	-7.663e-006
-2.144e-001	-7.526e-006
-2.145e-001	-7.491e-006
-2.146e-001	-7.962e-006
-2.147e-001	-7.623e-006
-2.148e-001	-7.575e-006
-2.149e-001	-7.817e-006
-2.150e-001	-7.697e-006
-2.151e-001	-7.719e-006
-2.152e-001	-7.523e-006
-2.153e-001	-7.505e-006
-2.154e-001	-7.233e-006
-2.155e-001	-7.308e-006
-2.156e-001	-7.659e-006
-2.157e-001	-8.061e-006
-2.158e-001	-7.465e-006
-2.159e-001	-7.496e-006
-2.160e-001	-7.470e-006
-2.161e-001	-7.746e-006
-2.162e-001	-7.270e-006
-2.163e-001	-7.742e-006
-2.164e-001	-7.874e-006
-2.165e-001	-7.605e-006
-2.166e-001	-7.489e-006
-2.167e-001	-7.705e-006
-2.168e-001	-7.516e-006
-2.169e-001	-7.492e-006
-2.170e-001	-7.780e-006
-2.171e-001	-7.535e-006
-2.172e-001	-7.560e-006
-2.173e-001	-7.479e-006
-2.174e-001	-7.547e-006
-2.175e-001	-7.842e-006
-2.176e-001	-7.611e-006
-2.177e-001	-7.525e-006
-2.178e-001	-7.301e-006
-2.179e-001	-7.799e-006
-2.180e-001	-7.647e-006
-2.181e-001	-7.545e-006
-2.182e-001	-7.634e-006
-2.183e-001	-8.169e-006
-2.184e-001	-7.835e-006
-2.185e-001	-7.572e-006
-2.186e-001	-7.708e-006
-2.187e-001	-7.625e-006
-2.188e-001	-7.802e-006
-2.189e-001	-7.487e-006
-2.190e-001	-8.017e-006
-2.191e-001	-7.904e-006
-2.192e-001	-7.503e-006
-2.193e-001	-7.883e-006
-2.194e-001	-7.555e-006
-2.195e-001	-7.584e-006
-2.196e-001	-8.013e-006
-2.197e-001	-7.947e-006
-2.198e-001	-7.493e-006
-2.199e-001	-7.846e-006
-2.200e-001	-7.572e-006
-2.201e-001	-7.338e-006
-2.202e-001	-7.551e-006
-2.203e-001	-7.522e-006
-2.204e-001	-7.616e-006
-2.205e-001	-7.641e-006
-2.206e-001	-7.578e-006
-2.207e-001	-7.368e-006
-2.208e-001	-7.497e-006
-2.209e-001	-7.514e-006
-2.210e-001	-7.353e-006
-2.211e-001	-7.403e-006
-2.212e-001	-7.601e-006
-2.213e-001	-7.467e-006
-2.214e-001	-7.530e-006
-2.215e-001	-7.756e-006
-2.216e-001	-7.993e-006
-2.217e-001	-7.710e-006
-2.218e-001	-7.586e-006
-2.219e-001	-7.783e-006
-2.220e-001	-7.682e-006
-2.221e-001	-7.907e-006
-2.222e-001	-7.568e-006
-2.223e-001	-7.879e-006
-2.224e-001	-8.034e-006
-2.225e-001	-7.602e-006
-2.226e-001	-8.346e-006
-2.227e-001	-8.095e-006
-2.228e-001	-7.506e-006
-2.229e-001	-7.725e-006
-2.230e-001	-7.444e-006
-2.231e-001	-7.605e-006
-2.232e-001	-7.572e-006
-2.233e-001	-7.579e-006
-2.234e-001	-7.387e-006
-2.235e-001	-7.492e-006
-2.236e-001	-7.522e-006
-2.237e-001	-7.635e-006
-2.238e-001	-8.068e-006
-2.239e-001	-7.643e-006
-2.240e-001	-7.812e-006
-2.241e-001	-7.748e-006
-2.242e-001	-7.592e-006
-2.243e-001	-7.666e-006
-2.244e-001	-7.333e-006
-2.245e-001	-7.459e-006
-2.246e-001	-7.756e-006
-2.247e-001	-7.517e-006
-2.248e-001	-7.973e-006
-2.249e-001	-7.817e-006
-2.250e-001	-7.649e-006
-2.251e-001	-7.607e-006
-2.252e-001	-7.432e-006
-2.253e-001	-7.517e-006
-2.254e-001	-7.175e-006
-2.255e-001	-7.557e-006
-2.256e-001	-7.937e-006
-2.257e-001	-7.782e-006
-2.258e-001	-7.425e-006
-2.259e-001	-7.577e-006
-2.260e-001	-7.376e-006
-2.261e-001	-7.849e-006
-2.262e-001	-7.625e-006
-2.263e-001	-7.401e-006
-2.264e-001	-7.338e-006
-2.265e-001	-7.512e-006
-2.266e-001	-7.659e-006
-2.267e-001	-7.598e-006
-2.268e-001	-7.373e-006
-2.269e-001	-7.486e-006
-2.270e-001	-7.729e-006
-2.271e-001	-7.496e-006
-2.272e-001	-7.745e-006
-2.273e-001	-7.927e-006
-2.274e-001	-7.706e-006
-2.275e-001	-7.894e-006
-2.276e-001	-7.543e-006
-2.277e-001	-7.373e-006
-2.278e-001	-7.487e-006
-2.279e-001	-7.347e-006
-2.280e-001	-7.734e-006
-2.281e-001	-7.954e-006
-2.282e-001	-8.190e-006
-2.283e-001	-7.814e-006
-2.284e-001	-8.104e-006
-2.285e-001	-7.831e-006
-2.286e-001	-8.114e-006
-2.287e-001	-7.993e-006
-2.288e-001	-7.574e-006
-2.289e-001	-7.828e-006
-2.290e-001	-7.769e-006
-2.291e-001	-7.739e-006
-2.292e-001	-7.370e-006
-2.293e-001	-7.238e-006
-2.294e-001	-7.406e-006
-2.295e-001	-7.789e-006
-2.296e-001	-7.871e-006
-2.297e-001	-7.860e-006
-2.298e-001	-7.505e-006
-2.299e-001	-7.653e-006
-2.300e-001	-7.922e-006
-2.301e-001	-8.055e-006
-2.302e-001	-7.504e-006
-2.303e-001	-7.575e-006
-2.304e-001	-7.595e-006
-2.305e-001	-7.839e-006
-2.306e-001	-7.673e-006
-2.307e-001	-7.460e-006
-2.308e-001	-8.243e-006
-2.309e-001	-7.455e-006
-2.310e-001	-7.755e-006
-2.311e-001	-7.764e-006
-2.312e-001	-7.832e-006
-2.313e-001	-7.584e-006
-2.314e-001	-7.341e-006
-2.315e-001	-8.158e-006
-2.316e-001	-7.755e-006
-2.317e-001	-7.652e-006
-2.318e-001	-7.900e-006
-2.319e-001	-8.078e-006
-2.320e-001	-7.707e-006
-2.321e-001	-7.639e-006
-2.322e-001	-7.372e-006
-2.323e-001	-7.746e-006
-2.324e-001	-7.266e-006
-2.325e-001	-7.821e-006
-2.326e-001	-7.594e-006
-2.327e-001	-7.213e-006
-2.328e-001	-7.691e-006
-2.329e-001	-7.482e-006
-2.330e-001	-7.715e-006
-2.331e-001	-7.472e-006
-2.332e-001	-7.916e-006
-2.333e-001	-7.665e-006
-2.334e-001	-8.013e-006
-2.335e-001	-7.840e-006
-2.336e-001	-7.911e-006
-2.337e-001	-8.032e-006
-2.338e-001	-7.694e-006
-2.339e-001	-7.972e-006
-2.340e-001	-7.661e-006
-2.341e-001	-8.089e-006
-2.342e-001	-7.817e-006
-2.343e-001	-7.592e-006
-2.344e-001	-7.737e-006
-2.345e-001	-7.701e-006
-2.346e-001	-7.310e-006
-2.347e-001	-7.458e-006
-2.348e-001	-7.404e-006
-2.349e-001	-7.540e-006
-2.350e-001	-7.252e-006
-2.351e-001	-7.920e-006
-2.352e-001	-7.628e-006
-2.353e-001	-7.698e-006
-2.354e-001	-7.996e-006
-2.355e-001	-7.402e-006
-2.356e-001	-7.648e-006
-2.357e-001	-7.964e-006
-2.358e-001	-7.623e-006
-2.359e-001	-8.126e-006
-2.360e-001	-7.517e-006
-2.361e-001	-7.537e-006
-2.362e-001	-7.619e-006
-2.363e-001	-8.024e-006
-2.364e-001	-7.573e-006
-2.365e-001	-7.726e-006
-2.366e-001	-7.900e-006
-2.367e-001	-7.432e-006
-2.368e-001	-7.437e-006
-2.369e-001	-7.489e-006
-2.370e-001	-7.766e-006
-2.371e-001	-7.546e-006
-2.372e-001	-7.907e-006
-2.373e-001	-7.511e-006
-2.374e-001	-8.377e-006
-2.375e-001	-7.427e-006
-2.376e-001	-7.463e-006
-2.377e-001	-7.745e-006
-2.378e-001	-7.709e-006
-2.379e-001	-7.461e-006
-2.380e-001	-7.772e-006
-2.381e-001	-7.641e-006
-2.382e-001	-7.575e-006
-2.383e-001	-7.512e-006
-2.384e-001	-7.693e-006
-2.385e-001	-7.415e-006
-2.386e-001	-7.525e-006
-2.387e-001	-7.412e-006
-2.388e-001	-7.560e-006
-2.389e-001	-7.483e-006
-2.390e-001	-7.649e-006
-2.391e-001	-7.756e-006
-2.392e-001	-7.513e-006
-2.393e-001	-7.964e-006
-2.394e-001	-8.058e-006
-2.395e-001	-7.710e-006
-2.396e-001	-7.852e-006
-2.397e-001	-7.745e-006
-2.398e-001	-7.143e-006
-2.399e-001	-7.915e-006
-2.400e-001	-8.007e-006
-2.401e-001	-7.529e-006
-2.402e-001	-7.250e-006
-2.403e-001	-7.375e-006
-2.404e-001	-7.447e-006
-2.405e-001	-7.249e-006
-2.406e-001	-7.698e-006
-2.407e-001	-7.777e-006
-2.408e-001	-7.680e-006
-2.409e-001	-7.612e-006
-2.410e-001	-7.494e-006
-2.411e-001	-7.402e-006
-2.412e-001	-7.597e-006
-2.413e-001	-7.553e-006
-2.414e-001	-7.671e-006
-2.415e-001	-7.402e-006
-2.416e-001	-7.711e-006
-2.417e-001	-8.071e-006
-2.418e-001	-7.745e-006
-2.419e-001	-7.836e-006
-2.420e-001	-7.506e-006
-2.421e-001	-7.257e-006
-2.422e-001	-7.778e-006
-2.423e-001	-7.662e-006
-2.424e-001	-7.885e-006
-2.425e-001	-7.992e-006
-2.426e-001	-7.942e-006
-2.427e-001	-8.089e-006
-2.428e-001	-7.993e-006
-2.429e-001	-7.793e-006
-2.430e-001	-7.718e-006
-2.431e-001	-7.714e-006
-2.432e-001	-7.578e-006
-2.433e-001	-7.680e-006
-2.434e-001	-7.642e-006
-2.435e-001	-8.128e-006
-2.436e-001	-7.902e-006
-2.437e-001	-7.835e-006
-2.438e-001	-7.671e-006
-2.439e-001	-7.531e-006
-2.440e-001	-7.815e-006
-2.441e-001	-7.653e-006
-2.442e-001	-7.349e-006
-2.443e-001	-7.343e-006
-2.444e-001	-7.574e-006
-2.445e-001	-7.399e-006
-2.446e-001	-7.607e-006
-2.447e-001	-7.541e-006
-2.448e-001	-7.537e-006
-2.449e-001	-7.838e-006
-2.450e-001	-8.031e-006
-2.451e-001	-8.149e-006
-2.452e-001	-7.929e-006
-2.453e-001	-7.892e-006
-2.454e-001	-7.768e-006
-2.455e-001	-7.499e-006
-2.456e-001	-7.632e-006
-2.457e-001	-7.955e-006
-2.458e-001	-7.408e-006
-2.459e-001	-7.695e-006
-2.460e-001	-7.671e-006
-2.461e-001	-7.786e-006
-2.462e-001	-7.891e-006
-2.463e-001	-7.698e-006
-2.464e-001	-7.539e-006
-2.465e-001	-7.648e-006
-2.466e-001	-7.610e-006
-2.467e-001	-7.952e-006
-2.468e-001	-7.448e-006
-2.469e-001	-8.103e-006
-2.470e-001	-7.572e-006
-2.471e-001	-7.875e-006
-2.472e-001	-7.760e-006
-2.473e-001	-7.438e-006
-2.474e-001	-7.603e-006
-2.475e-001	-7.408e-006
-2.476e-001	-7.881e-006
-2.477e-001	-7.628e-006
-2.478e-001	-8.128e-006
-2.479e-001	-7.906e-006
-2.480e-001	-7.473e-006
-2.481e-001	-7.641e-006
-2.482e-001	-7.954e-006
-2.483e-001	-7.288e-006
-2.484e-001	-7.799e-006
-2.485e-001	-7.612e-006
-2.486e-001	-7.493e-006
-2.487e-001	-7.826e-006
-2.488e-001	-7.943e-006
-2.489e-001	-7.202e-006
-2.490e-001	-7.586e-006
-2.491e-001	-7.814e-006
-2.492e-001	-8.111e-006
-2.493e-001	-7.954e-006
-2.494e-001	-7.965e-006
-2.495e-001	-7.745e-006
-2.496e-001	-7.791e-006
-2.497e-001	-7.583e-006
-2.498e-001	-7.695e-006
-2.499e-001	-7.761e-006
-2.500e-001	-7.914e-006
-2.501e-001	-7.459e-006
-2.502e-001	-7.552e-006
-2.503e-001	-7.620e-006
-2.504e-001	-7.700e-006
-2.505e-001	-7.559e-006
-2.506e-001	-7.619e-006
-2.507e-001	-7.793e-006
-2.508e-001	-7.743e-006
-2.509e-001	-7.782e-006
-2.510e-001	-7.538e-006
-2.511e-001	-8.030e-006
-2.512e-001	-7.503e-006
-2.513e-001	-8.156e-006
-2.514e-001	-7.928e-006
-2.515e-001	-7.598e-006
-2.516e-001	-7.522e-006
-2.517e-001	-7.627e-006
-2.518e-001	-7.192e-006
-2.519e-001	-7.580e-006
-2.520e-001	-7.540e-006
-2.521e-001	-7.614e-006
-2.522e-001	-7.602e-006
-2.523e-001	-7.884e-006
-2.524e-001	-7.393e-006
-2.525e-001	-7.558e-006
-2.526e-001	-7.804e-006
-2.527e-001	-7.605e-006
-2.528e-001	-7.698e-006
-2.529e-001	-7.535e-006
-2.530e-001	-7.610e-006
-2.531e-001	-7.503e-006
-2.532e-001	-8.239e-006
